abn,cn,agency,category,period,value
59606954992,CN3717367,Department of Defence,Computer servers,1-Jun-2017 to 30-Jun-2018,"$648,707.80"
59606954992,CN3717367,Department of Defence,Business administration services,3-Apr-2017 to 30-Jun-2018,"$639,111.00"
59606954992,CN3717367,"Department of Employment, Skills, Small and Family Business",Data Voice or Multimedia Network Equipment or Platforms and Accessories,27-Jul-2018 to 26-Jul-2019,"$20,281.36"
59606954992,CN3717367,National Museum of Australia,Computer servers,19-Jun-2018 to 18-Aug-2018,"$956,131.33"
59606954992,CN3717367,IP Australia,Personnel recruitment,1-Sep-2017 to 30-Sep-2018,"$188,944.00"
59606954992,CN3717367,"Department of Education, Skills and Employment",Computer servers,29-Jun-2018 to 28-Jun-2021,"$205,990.30"
59606954992,CN3717367,"Department of Employment, Skills, Small and Family Business",Information technology consultation services,1-May-2018 to 30-Jun-2018,"$60,000.00"
59606954992,CN3717367,"Department of Education, Skills and Employment",Computer Equipment and Accessories,9-May-2018 to 31-May-2021,"$58,035.35"
59606954992,CN3717367,"Department of Employment, Skills, Small and Family Business",Computer Equipment and Accessories,16-May-2018 to 31-May-2019,"$59,429.92"
59606954992,CN3717367,"Department of Employment, Skills, Small and Family Business",Software maintenance and support,1-Jun-2018 to 31-May-2019,"$10,091.40"
59606954992,CN3717367,Australian Bureau of Statistics,Computer services,30-Apr-2018 to 30-Jun-2018,"$17,545.00"
59606954992,CN3717367,Australian Bureau of Statistics,Computer services,3-May-2018 to 30-Jun-2018,"$66,550.00"
59606954992,CN3717367,"Department of Employment, Skills, Small and Family Business",Computer servers,17-Apr-2018 to 31-May-2019,"$21,644.26"
59606954992,CN3717367,"Department of Infrastructure, Transport, Regional Development and Communications",Components for information technology or broadcasting or telecommunications,23-Apr-2018 to 29-Jun-2018,"$52,734.00"
59606954992,CN3717367,Australian Bureau of Statistics,Information technology consultation services,10-Apr-2018 to 30-Jun-2018,"$16,335.00"
59606954992,CN3717367,Department of Parliamentary Services,Components for information technology or broadcasting or telecommunications,15-Feb-2018 to 15-Feb-2021,"$280,246.59"
59606954992,CN3717367,Department of Foreign Affairs and Trade,Computer Equipment and Accessories,25-Jan-2018 to 30-Jun-2019,"$559,517.32"
59606954992,CN3717367,Department of Home Affairs,Camera accessories,31-Jan-2018 to 30-Jun-2018,"$151,140.00"
59606954992,CN3717367,Department of Agriculture,Project management,29-Jan-2018 to 30-Jun-2018,"$138,000.00"
59606954992,CN3717367,Department of Home Affairs,Camera accessories,29-Nov-2017 to 30-Jun-2021,"$305,745.00"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,24-Oct-2017 to 30-May-2018,"$417,780.00"
59606954992,CN3717367,Department of Foreign Affairs and Trade,Computer Equipment and Accessories,26-May-2016 to 26-May-2019,"$345,169.00"
59606954992,CN3717367,Australian Bureau of Statistics,Information services,20-Oct-2017 to 30-Jun-2018,"$120,032.00"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,15-Aug-2017 to 30-Jun-2018,"$109,898.10"
59606954992,CN3717367,Australian Federal Police,Computer Equipment and Accessories,25-Aug-2017 to 20-Sep-2022,"$148,863.22"
59606954992,CN3717367,Department of Parliamentary Services,Components for information technology or broadcasting or telecommunications,24-Aug-2017 to 30-Jun-2018,"$163,659.74"
59606954992,CN3717367,IP Australia,Temporary personnel services,3-Jan-2017 to 30-Jun-2017,"$151,086.65"
59606954992,CN3717367,Australian Bureau of Statistics,Software maintenance and support,6-Jun-2017 to 5-Jun-2018,"$170,372.03"
59606954992,CN3717367,Services Australia,Computer services,12-Jul-2017 to 11-Jul-2018,"$305,518.88"
59606954992,CN3717367,Australian Federal Police,Software or hardware engineering,9-Jan-2017 to 30-Jun-2018,"$431,200.00"
59606954992,CN3717367,"Department of Infrastructure, Transport, Regional Development and Communications",Components for information technology or broadcasting or telecommunications,8-May-2017 to 30-Jun-2017,"$64,999.00"
59606954992,CN3717367,Department of Health,Health programs,22-Jun-2017 to 28-Aug-2017,"$198,000.00"
59606954992,CN3717367,Australian Federal Police,Computer Equipment and Accessories,22-May-2017 to 14-Jun-2022,"$238,608.99"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,9-May-2017 to 30-Jun-2017,"$81,085.40"
59606954992,CN3717367,Australian Federal Police,Computer servers,30-May-2017 to 29-May-2018,"$128,185.64"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,5-Apr-2017 to 14-Jun-2017,"$40,711.00"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,14-Mar-2017 to 30-Jun-2017,"$78,658.80"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,27-Feb-2017 to 30-Jun-2017,"$10,395.00"
59606954992,CN3717367,IP Australia,Temporary personnel services,9-Jan-2017 to 23-Jan-2017,"$25,300.00"
59606954992,CN3717367,Digital Transformation Agency,Management information systems MIS,31-Jan-2017 to 30-Jan-2018,"$120,000.00"
59606954992,CN3717367,Office of National Intelligence,Computer Equipment and Accessories,23-Jan-2017 to 22-Jan-2020,"$483,791.00"
59606954992,CN3717367,Department of Foreign Affairs and Trade,Camera accessories,23-Jan-2017 to 23-Apr-2017,"$25,102.00"
59606954992,CN3717367,Australian Federal Police,Data Voice or Multimedia Network Equipment or Platforms and Accessories,22-Dec-2016 to 15-Feb-2022,"$70,015.00"
59606954992,CN3717367,Australian Communications and Media Authority,Computer services,9-Nov-2016 to 9-Dec-2016,"$12,969.00"
59606954992,CN3717367,IP Australia,Software maintenance and support,24-Oct-2016 to 24-Dec-2016,"$12,650.00"
59606954992,CN3717367,IP Australia,Business administration services,29-Sep-2016 to 31-Dec-2016,"$44,636.90"
59606954992,CN3717367,Department of Foreign Affairs and Trade,Computer servers,14-Sep-2016 to 14-Sep-2021,"$74,118.00"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,2-Sep-2016 to 30-Jun-2017,"$163,900.00"
59606954992,CN3717367,Department of Defence,Computer accessories,1-Sep-2016 to 30-Sep-2016,"$17,873.35"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,22-Aug-2016 to 30-Jun-2017,"$20,553.50"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,22-Aug-2016 to 30-Jun-2017,"$20,553.50"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,26-Jul-2016 to 30-Jun-2017,"$11,138.60"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,2-Aug-2016 to 30-Jun-2017,"$17,600.00"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,20-Jul-2016 to 22-Aug-2016,"$33,935.00"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,24-Jun-2016 to 29-Jul-2016,"$102,976.50"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,23-Jun-2016 to 29-Jul-2016,"$153,671.10"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,4-May-2016 to 29-Jul-2016,"$117,316.10"
59606954992,CN3717367,Clean Energy Regulator,Information technology consultation services,31-May-2016 to 30-Jun-2016,"$104,500.00"
59606954992,CN3717367,Department of Foreign Affairs and Trade,Enhanced telecommunications services,24-May-2016 to 22-May-2019,"$242,753.50"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,4-May-2016 to 30-May-2016,"$610,500.00"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,5-May-2016 to 30-May-2016,"$195,294.00"
59606954992,CN3717367,Office of National Intelligence,Components for information technology or broadcasting or telecommunications,23-Mar-2016 to 22-Mar-2019,"$237,339.30"
59606954992,CN3717367,Office of National Intelligence,Phone and video conference equipment and hardware and controllers,22-Mar-2016 to 21-Mar-2019,"$219,994.50"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,22-Feb-2016 to 4-Apr-2016,"$114,372.50"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,22-Dec-2015 to 1-Feb-2016,"$115,860.80"
59606954992,CN3717367,IP Australia,Business administration services,9-Nov-2015 to 24-Dec-2015,"$16,500.00"
59606954992,CN3717367,Department of Defence,Computer Equipment and Accessories,2-Oct-2015 to 31-Aug-2018,"$1,369,500.00"
99624288777,CN3717367,"Department of Industry, Science, Energy and Resources",Software maintenance and support,23-Mar-2020 to 22-Mar-2023,"$142,777.88"
99624288777,CN3717367,"Department of Industry, Science, Energy and Resources",Audio and visual presentation and composing equipment,16-Jan-2020 to 16-Jan-2021,"$91,455.35"
99624288777,CN3717367,"Department of Industry, Science, Energy and Resources",Computer hardware maintenance or support,26-Nov-2019 to 25-Nov-2020,"$91,465.18"
77109570863,CN3717367,Australian Federal Police,Building construction and support and maintenance and repair services,25-Aug-2020 to 8-Dec-2021,"$2,780,093.80"
77109570863,CN3717367,Department of Defence,Construction and maintenance support equipment,7-Oct-2020 to 21-Dec-2020,"$30,875.35"
77109570863,CN3717367,Department of Parliamentary Services,General building and office cleaning and maintenance services,11-Sep-2019 to 11-Mar-2021,"$432,214.29"
77109570863,CN3717367,Department of Parliamentary Services,Construction and maintenance support equipment,17-Dec-2019 to 17-Dec-2020,"$1,508,005.59"
77109570863,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,28-Sep-2020 to 20-Jan-2021,"$731,106.85"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,7-May-2020 to 7-Jun-2027,"$1,126,297.65"
77109570863,CN3717367,Department of Health,General building construction,11-Sep-2020 to 14-Aug-2021,"$24,687.00"
77109570863,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,20-Aug-2020 to 21-Dec-2020,"$87,972.50"
77109570863,CN3717367,National Capital Authority,Building construction and support and maintenance and repair services,1-Apr-2020 to 30-Nov-2021,"$3,143,852.61"
77109570863,CN3717367,"Department of Infrastructure, Transport, Regional Development and Communications",Carpentry,25-May-2020 to 30-Jun-2020,"$99,904.20"
77109570863,CN3717367,Department of Defence,Building construction and support and maintenance and repair services,24-Jun-2020 to 29-Jul-2020,"$56,408.00"
77109570863,CN3717367,Office of the Official Secretary to the Governor-General,General building construction,6-Apr-2020 to 30-Nov-2020,"$87,972.50"
77109570863,CN3717367,Department of the Treasury,Building construction and support and maintenance and repair services,15-May-2020 to 30-Jun-2020,"$21,709.05"
77109570863,CN3717367,Australian National Audit Office,General building and office cleaning and maintenance services,25-Feb-2020 to 6-Mar-2020,"$90,000.00"
77109570863,CN3717367,Department of the Treasury,General building construction,27-Jan-2020 to 30-Jun-2022,"$2,913,206.33"
77109570863,CN3717367,Australian National Audit Office,Building support services,9-Aug-2019 to 10-Dec-2021,"$605,605.00"
77109570863,CN3717367,Department of Veterans' Affairs,Building construction and support and maintenance and repair services,7-Mar-2019 to 28-Jun-2019,"$50,000.00"
77109570863,CN3717367,Office of the Official Secretary to the Governor-General,General building construction,18-Mar-2019 to 21-Jun-2019,"$82,016.88"
77109570863,CN3717367,Office of the Official Secretary to the Governor-General,Building construction and support and maintenance and repair services,10-Jun-2019 to 2-Aug-2019,"$93,464.80"
77109570863,CN3717367,Department of the Treasury,General building construction,4-Mar-2019 to 9-Aug-2019,"$4,417,176.22"
77109570863,CN3717367,CSIRO,General building construction,9-Apr-2018 to 5-Aug-2019,"$2,783,699.60"
77109570863,CN3717367,Department of Veterans' Affairs,Building construction and support and maintenance and repair services,7-Mar-2019 to 28-Jun-2019,"$750,000.00"
77109570863,CN3717367,Australian National Audit Office,Building construction and support and maintenance and repair services,24-Sep-2018 to 21-Dec-2018,"$48,642.01"
77109570863,CN3717367,National Capital Authority,General building construction,16-Apr-2018 to 30-Aug-2019,"$2,580,212.80"
77109570863,CN3717367,Department of Veterans' Affairs,Building construction and support and maintenance and repair services,21-Aug-2018 to 2-Nov-2018,"$244,114.04"
77109570863,CN3717367,Australian National Audit Office,Building construction and support and maintenance and repair services,24-Sep-2018 to 21-Dec-2018,"$170,588.00"
77109570863,CN3717367,Department of Parliamentary Services,Art,17-Aug-2017 to 30-Jun-2018,"$370,194.17"
77109570863,CN3717367,Department of Parliamentary Services,Roads and landscape,15-Mar-2018 to 31-Mar-2018,"$18,217.93"
77109570863,CN3717367,Office of the Official Secretary to the Governor-General,Building construction and support and maintenance and repair services,20-Oct-2017 to 30-Jun-2019,"$512,289.80"
77109570863,CN3717367,Department of Agriculture,General building construction,13-Jun-2017 to 30-Jun-2017,"$86,746.00"
77109570863,CN3717367,Department of Agriculture,Building construction and support and maintenance and repair services,25-Jun-2017 to 30-Jun-2017,"$87,191.50"
77109570863,CN3717367,Department of Agriculture,Building construction and support and maintenance and repair services,25-Jun-2017 to 30-Jun-2017,"$13,200.00"
77109570863,CN3717367,Department of Agriculture,Building construction and support and maintenance and repair services,19-Jul-2017 to 30-Jul-2017,"$56,391.50"
77109570863,CN3717367,Department of Agriculture,Refurbishing services,29-May-2017 to 30-Jun-2017,"$93,386.15"
77109570863,CN3717367,Department of Agriculture,Building construction and support and maintenance and repair services,19-Jun-2017 to 30-Jun-2017,"$191,782.80"
77109570863,CN3717367,Department of Veterans' Affairs,Building construction and support and maintenance and repair services,6-Jun-2016 to 30-Dec-2016,"$140,000.00"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,16-Nov-2015 to 30-Dec-2016,"$1,812,138.60"
77109570863,CN3717367,Department of Parliamentary Services,Fire protection,6-Sep-2016 to 31-Oct-2016,"$60,019.58"
77109570863,CN3717367,Department of Parliamentary Services,Fire protection,19-Aug-2016 to 30-Sep-2016,"$12,443.92"
77109570863,CN3717367,Department of Parliamentary Services,Refurbishing services,6-May-2016 to 30-Aug-2016,"$110,805.14"
77109570863,CN3717367,National Capital Authority,Building construction and support and maintenance and repair services,29-Feb-2016 to 5-Jun-2017,"$2,585,496.06"
77109570863,CN3717367,National Capital Authority,Building construction and support and maintenance and repair services,20-May-2016 to 30-Jun-2017,"$241,340.00"
77109570863,CN3717367,Department of Agriculture,Building construction and support and maintenance and repair services,6-Feb-2016 to 8-Feb-2016,"$18,579.00"
77109570863,CN3717367,Department of Agriculture,Building construction and support and maintenance and repair services,13-Feb-2016 to 15-Feb-2016,"$25,124.00"
77109570863,CN3717367,Department of Agriculture,Building construction and support and maintenance and repair services,23-Feb-2016 to 31-Mar-2016,"$135,180.10"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,21-May-2014 to 31-Aug-2014,"$3,202,812.90"
77109570863,CN3717367,Department of Parliamentary Services,Construction and maintenance support equipment,6-Dec-2013 to 30-Jun-2014,"$22,352.00"
77109570863,CN3717367,Department of Parliamentary Services,Construction and maintenance support equipment,12-Jul-2013 to 10-Oct-2013,"$1,808,868.24"
77109570863,CN3717367,Department of Parliamentary Services,Construction and maintenance support equipment,29-Nov-2012 to 29-Mar-2013,"$928,621.62"
77109570863,CN3717367,Department of Parliamentary Services,Heavy construction machinery and equipment,21-Aug-2013 to 30-Jun-2014,"$10,808.57"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,31-May-2012 to 30-Jun-2012,"$10,535.83"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,24-Apr-2012 to 27-Apr-2012,"$18,611.01"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,18-Apr-2012 to 27-Apr-2012,"$23,130.80"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,27-Mar-2012 to 27-Apr-2012,"$22,800.03"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,27-Feb-2012 to 27-Apr-2012,"$354,747.80"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,15-Feb-2012 to 20-Mar-2012,"$20,365.87"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,15-Feb-2012 to 20-Mar-2012,"$24,746.45"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,3-Feb-2012 to 31-Mar-2012,"$11,000.00"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,3-Jan-2012 to 20-Feb-2012,"$11,181.30"
77109570863,CN3717367,Department of Home Affairs,Building construction and support and maintenance and repair services,1-Dec-2009 to 29-Feb-2012,"$82,500.00"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,31-Oct-2011 to 20-Jan-2012,"$231,644.60"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,2-Nov-2011 to 20-Jan-2012,"$292,177.60"
77109570863,CN3717367,Department of Parliamentary Services,General building construction,15-Sep-2011 to 30-Oct-2011,"$33,000.00"
77109570863,CN3717367,Department of Parliamentary Services,General building construction,20-Jun-2011 to 1-Aug-2011,"$110,000.00"
77109570863,CN3717367,Department of Parliamentary Services,General building construction,20-Apr-2011 to 16-Jun-2011,"$1,019,364.50"
77109570863,CN3717367,Old Parliament House,Building construction and support and maintenance and repair services,4-Feb-2011 to 31-Mar-2011,"$37,961.00"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,6-Sep-2010 to 31-Dec-2010,"$48,552.35"
77109570863,CN3717367,Department of Parliamentary Services,Building construction and support and maintenance and repair services,16-Aug-2010 to 31-Dec-2010,"$485,523.50"
77109570863,CN3717367,Old Parliament House,Building construction and support and maintenance and repair services,12-Jun-2010 to 30-Aug-2010,"$527,351.91"
77109570863,CN3717367,Old Parliament House,Building construction and support and maintenance and repair services,12-May-2010 to 30-Aug-2010,"$69,300.00"
77109570863,CN3717367,Old Parliament House,Building construction and support and maintenance and repair services,12-May-2010 to 30-Jul-2010,"$527,351.91"
77109570863,CN3717367,Old Parliament House,Building construction and support and maintenance and repair services,21-Apr-2010 to 30-Jun-2010,"$11,935.00"
77109570863,CN3717367,Old Parliament House,Refurbishing services,20-Nov-2008 to 20-Feb-2009,"$90,561.92"
77109570863,CN3717367,Old Parliament House,Cultural heritage preservation or promotion services,4-Mar-2009 to 8-May-2009,"$338,670.37"
50708004385,CN3717367,Department of Defence,Management advisory services,15-Nov-2019 to 29-Nov-2019,"$33,610.50"
50708004385,CN3717367,"Department of Agriculture, Water and the Environment",Human resources services,18-Jul-2019 to 18-Sep-2019,"$10,000.00"
50708004385,CN3717367,Department of Agriculture,Legal services,5-Mar-2019 to 30-Sep-2019,"$23,430.00"
50708004385,CN3717367,Australian Federal Police,Temporary personnel services,25-May-2018 to 31-Oct-2018,"$15,300.01"
50708004385,CN3717367,Federal Court of Australia,Work related organisations,11-Jul-2017 to 11-Jul-2017,"$10,518.75"
50708004385,CN3717367,Department of Health,Management advisory services,30-Nov-2015 to 28-Mar-2016,"$30,000.00"
50708004385,CN3717367,Department of Foreign Affairs and Trade,Education and Training Services,18-Jan-2016 to 30-Jun-2016,"$58,336.30"
50708004385,CN3717367,Department of Health,Management advisory services,30-Sep-2015 to 27-Nov-2015,"$20,000.00"
50708004385,CN3717367,"Department of Agriculture, Water and the Environment",Human resources services,11-Aug-2015 to 14-Aug-2015,"$18,000.00"
50708004385,CN3717367,Clean Energy Regulator,Human resources services,22-May-2014 to 30-Jun-2015,"$91,000.00"
50708004385,CN3717367,Clean Energy Regulator,Education and Training Services,13-Jun-2014 to 9-Sep-2014,"$17,600.00"
50708004385,CN3717367,Department of Defence,Management advisory services,26-Mar-2014 to 10-Apr-2014,"$16,192.00"
50708004385,CN3717367,Department of Defence,Management advisory services,23-Sep-2013 to 30-Jun-2014,"$38,500.00"
69620458077,CN3717367,Services Australia,Clothing,16-Jul-2019 to 16-Jul-2019,"$11,784.15"
74635396584,CN3717367,Australian Securities and Investments Commission,Personnel recruitment,9-Apr-2020 to 20-Oct-2020,"$187,154.00"
74635396584,CN3717367,Australian Securities and Investments Commission,Personnel recruitment,20-Apr-2020 to 28-Feb-2021,"$186,120.00"
74635396584,CN3717367,"Department of Education, Skills and Employment",Temporary personnel services,7-Sep-2020 to 27-Nov-2020,"$24,131.25"
74635396584,CN3717367,"Department of Education, Skills and Employment",Temporary personnel services,4-Sep-2020 to 27-Nov-2020,"$24,131.25"
74635396584,CN3717367,"Department of Industry, Science, Energy and Resources",Temporary personnel services,17-Aug-2020 to 30-Jun-2021,"$268,840.00"
74635396584,CN3717367,Department of Defence,Information technology consultation services,4-Mar-2020 to 30-Jun-2021,"$1,461,295.00"
74635396584,CN3717367,Department of Veterans' Affairs,Temporary personnel services,7-Sep-2020 to 30-Jun-2021,"$250,000.00"
74635396584,CN3717367,"Department of Industry, Science, Energy and Resources",Temporary personnel services,14-Aug-2020 to 12-Feb-2021,"$129,800.00"
74635396584,CN3717367,Department of Veterans' Affairs,Temporary personnel services,7-Sep-2020 to 30-Jun-2021,"$260,000.00"
74635396584,CN3717367,Australian Securities and Investments Commission,Personnel recruitment,12-Mar-2020 to 15-Sep-2021,"$768,834.00"
74635396584,CN3717367,Department of Defence,System administrators,1-Sep-2020 to 12-Dec-2020,"$91,168.00"
74635396584,CN3717367,Department of Defence,Computer services,20-Jul-2020 to 9-Oct-2020,"$63,855.00"
74635396584,CN3717367,Department of Veterans' Affairs,Temporary personnel services,5-Aug-2020 to 31-Dec-2021,"$170,000.00"
74635396584,CN3717367,Australian Securities and Investments Commission,Personnel recruitment,22-Apr-2020 to 29-Jun-2020,"$69,069.00"
74635396584,CN3717367,Australian Public Service Commission,Human resources services,22-Jul-2020 to 22-Jul-2020,"$14,153.49"
74635396584,CN3717367,Department of Defence,System administrators,1-Jul-2020 to 31-Aug-2020,"$180,048.00"
74635396584,CN3717367,Department of Defence,Computer services,20-Jul-2020 to 9-Oct-2020,"$63,855.00"
74635396584,CN3717367,Department of the Prime Minister and Cabinet,Temporary personnel services,9-Jun-2020 to 31-Dec-2020,"$120,000.00"
74635396584,CN3717367,Department of Defence,Computer services,25-May-2020 to 25-Jan-2021,"$1,535,352.50"
74635396584,CN3717367,Australian Public Service Commission,Personnel recruitment,9-Jun-2020 to 30-Jun-2020,"$35,838.00"
74635396584,CN3717367,Department of Veterans' Affairs,Temporary personnel services,1-Jul-2020 to 24-Dec-2020,"$90,000.00"
74635396584,CN3717367,Department of Veterans' Affairs,Temporary personnel services,1-Jul-2020 to 24-Dec-2020,"$97,000.00"
74635396584,CN3717367,Department of Foreign Affairs and Trade,Computer services,1-May-2020 to 31-Aug-2020,"$35,640.00"
74635396584,CN3717367,National Archives of Australia,Temporary personnel services,11-May-2020 to 30-Jun-2020,"$70,000.00"
74635396584,CN3717367,Australian Securities and Investments Commission,Personnel recruitment,15-Apr-2020 to 16-Jul-2020,"$72,600.00"
74635396584,CN3717367,Australian Public Service Commission,Personnel recruitment,8-May-2020 to 29-May-2020,"$13,674.10"
74635396584,CN3717367,Austrade,Temporary personnel services,29-Apr-2020 to 4-Nov-2020,"$167,000.00"
74635396584,CN3717367,Australian Securities and Investments Commission,Personnel recruitment,21-Apr-2020 to 30-Jun-2020,"$67,716.00"
74635396584,CN3717367,Australian Public Service Commission,Personnel recruitment,2-Apr-2020 to 4-Apr-2020,"$13,674.10"
74635396584,CN3717367,Department of Veterans' Affairs,Temporary personnel services,9-Apr-2020 to 30-Jun-2020,"$37,000.00"
74635396584,CN3717367,Australian Securities and Investments Commission,Temporary personnel services,7-Apr-2020 to 19-Jul-2020,"$40,365.60"
74635396584,CN3717367,Australian Securities and Investments Commission,Personnel recruitment,14-Apr-2020 to 19-Jul-2020,"$69,696.00"
74635396584,CN3717367,Department of Defence,Computer services,16-Mar-2020 to 30-Mar-2020,"$378,840.00"
74635396584,CN3717367,Australian Securities and Investments Commission,Personnel recruitment,12-Mar-2020 to 15-Sep-2020,"$256,278.00"
74635396584,CN3717367,Australian Securities and Investments Commission,Temporary personnel services,9-Mar-2020 to 10-Jun-2020,"$88,572.00"
74635396584,CN3717367,Department of Veterans' Affairs,Temporary personnel services,17-Feb-2020 to 30-Jun-2021,"$156,000.00"
74635396584,CN3717367,Department of Veterans' Affairs,Temporary personnel services,10-Feb-2020 to 30-Jun-2020,"$75,000.00"
74635396584,CN3717367,Department of Veterans' Affairs,Temporary personnel services,17-Feb-2020 to 30-Jun-2021,"$156,000.00"
74635396584,CN3717367,Department of Veterans' Affairs,Temporary personnel services,3-Feb-2020 to 30-Jun-2020,"$75,000.00"
74635396584,CN3717367,Department of Veterans' Affairs,Temporary personnel services,17-Feb-2020 to 30-Jun-2020,"$100,000.00"
44616476469,CN3717367,"Department of Industry, Science, Energy and Resources",Temporary personnel services,2-Nov-2020 to 30-Jun-2021,"$689,040.00"
44616476469,CN3717367,Department of Defence,Strategic planning consultation services,25-Sep-2020 to 14-Jan-2021,"$197,750.30"
44616476469,CN3717367,Department of Finance,Business administration services,10-Sep-2020 to 30-Apr-2021,"$110,368.00"
44616476469,CN3717367,"Department of Industry, Science, Energy and Resources",Professional associations,1-Sep-2020 to 31-Dec-2020,"$69,960.00"
44616476469,CN3717367,Department of Finance,Management advisory services,15-Sep-2020 to 1-Feb-2021,"$200,000.00"
44616476469,CN3717367,"Department of Industry, Science, Energy and Resources",Temporary personnel services,2-Sep-2019 to 1-Sep-2021,"$606,284.00"
44616476469,CN3717367,Department of Defence,Information technology consultation services,10-Feb-2020 to 31-Aug-2020,"$194,559.97"
44616476469,CN3717367,"Department of Industry, Science, Energy and Resources",Personnel recruitment,21-Jul-2020 to 31-Oct-2020,"$115,632.00"
44616476469,CN3717367,Department of Defence,Business administration services,2-Jul-2018 to 30-Jun-2021,"$6,779,157.00"
44616476469,CN3717367,"Department of Industry, Science, Energy and Resources",Business administration services,3-Jun-2020 to 18-Sep-2020,"$61,758.00"
44616476469,CN3717367,Department of Health,Project administration or planning,8-Jul-2020 to 31-Dec-2020,"$159,500.00"
44616476469,CN3717367,Australian Sports Anti-Doping Authority,Public enterprises management or financial services,11-Jun-2020 to 31-Jul-2020,"$23,650.00"
44616476469,CN3717367,Department of Defence,Information technology consultation services,9-Jun-2020 to 31-Oct-2020,"$169,840.00"
44616476469,CN3717367,Department of Health,Health programs,1-Jul-2019 to 30-Jun-2021,"$880,000.00"
44616476469,CN3717367,Department of Defence,Project management,17-Jun-2019 to 17-Jun-2020,"$2,775,300.00"
44616476469,CN3717367,"Department of Industry, Science, Energy and Resources",Professional procurement services,1-Jun-2020 to 31-Dec-2020,"$149,737.50"
44616476469,CN3717367,"Department of Industry, Science, Energy and Resources",Business intelligence consulting services,14-Jan-2020 to 30-Jun-2020,"$117,128.00"
44616476469,CN3717367,Department of Defence,Information technology consultation services,17-Feb-2020 to 6-Mar-2020,"$10,120.00"
44616476469,CN3717367,Department of Defence,Information technology consultation services,27-Jun-2019 to 31-Mar-2020,"$192,280.00"
44616476469,CN3717367,Services Australia,Personnel recruitment,26-Sep-2018 to 23-Sep-2019,"$278,549.92"
44616476469,CN3717367,"Department of Education, Skills and Employment",Project management,13-May-2019 to 30-Jun-2019,"$45,000.00"
44616476469,CN3717367,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,3-May-2019 to 28-Jun-2019,"$42,000.00"
44616476469,CN3717367,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,29-Mar-2019 to 3-May-2019,"$26,500.00"
44616476469,CN3717367,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,27-Feb-2019 to 29-Mar-2019,"$24,000.00"
44616476469,CN3717367,Attorney-General's Department,Professional procurement services,21-Jan-2019 to 30-Apr-2019,"$79,000.00"
44616476469,CN3717367,Department of Home Affairs,Temporary personnel services,14-Jan-2019 to 30-Jun-2019,"$21,120.00"
44616476469,CN3717367,Department of Health,Information technology consultation services,7-Jan-2019 to 1-Feb-2019,"$45,980.00"
44616476469,CN3717367,"Department of Education, Skills and Employment",Audit services,18-Dec-2018 to 17-Dec-2019,"$148,500.00"
