abn,cn,agency,category,period,value
14620888351,CN3533988,Federal Court of Australia,General building construction,31-Jul-2018 to 30-Oct-2018,"$142,769.00"
14620888351,CN3503709-A1,Administrative Appeals Tribunal,Lease and rental of property or building,27-Apr-2018 to 20-Jul-2018,"$740,348.28"
14620888351,CN3493608,Department of Defence,Building construction and support and maintenance and repair services,1-Mar-2018 to 26-May-2021,"$141,548.00"
59606954992,CN3729632,Department of Defence,Components for information technology or broadcasting or telecommunications,11-Nov-2020 to 10-Nov-2022,"$153,560.00"
59606954992,CN3728607,"Department of Education, Skills and Employment",Components for information technology or broadcasting or telecommunications,9-Nov-2020 to 9-Nov-2021,"$29,446.89"
59606954992,CN3728413,Services Australia,Temporary personnel services,19-Dec-2020 to 18-Jun-2021,"$84,851.25"
59606954992,CN3725485,Australian Bureau of Statistics,Software maintenance and support,6-Oct-2020 to 10-Oct-2021,"$64,641.30"
59606954992,CN3724598,Department of Defence,Computer services,24-Sep-2020 to 24-Dec-2020,"$199,100.00"
59606954992,CN3707526-A1,Services Australia,Components for information technology or broadcasting or telecommunications,20-Jul-2020 to 14-Sep-2021,"$1,228,532.98"
59606954992,CN3721268,Department of Foreign Affairs and Trade,Software maintenance and support,1-Oct-2020 to 31-Dec-2020,"$35,623.50"
59606954992,CN3666616-A3,National Archives of Australia,Temporary personnel services,1-Apr-2020 to 30-Sep-2020,"$112,959.00"
59606954992,CN3720010,"Department of Agriculture, Water and the Environment",Temporary personnel services,15-Sep-2020 to 14-Sep-2021,"$378,972.00"
59606954992,CN3669013-A1,Department of Defence,Information technology consultation services,10-Mar-2020 to 30-Jun-2021,"$1,641,970.00"
59606954992,CN3716394,Department of Defence,Professional procurement services,31-Aug-2020 to 28-Feb-2021,"$108,900.00"
59606954992,CN3714280,Administrative Appeals Tribunal,Software maintenance and support,31-Jul-2020 to 1-Aug-2022,"$651,827.41"
59606954992,CN3713998,Department of Home Affairs,Strategic planning consultation services,31-Jul-2020 to 30-Nov-2020,"$198,000.00"
59606954992,CN3712454,"Department of Education, Skills and Employment",Computer Equipment and Accessories,17-Aug-2020 to 8-Sep-2023,"$396,978.86"
59606954992,CN3706581,Bureau of Meteorology,Internet services,29-Jun-2020 to 24-Jul-2020,"$215,033.00"
59606954992,CN3704059,Australian Taxation Office,Software,7-Jul-2020 to 6-Jul-2021,"$16,280.00"
59606954992,CN3657408-A1,Services Australia,Temporary personnel services,3-Feb-2020 to 18-Dec-2020,"$161,287.50"
59606954992,CN3700742,Department of the Prime Minister and Cabinet,Software,5-Jul-2020 to 4-Jul-2021,"$159,997.60"
59606954992,CN3699615,"Department of Agriculture, Water and the Environment",Software maintenance and support,30-Jun-2020 to 29-Jun-2021,"$51,695.82"
59606954992,CN3698321,Services Australia,Components for information technology or broadcasting or telecommunications,20-Jun-2020 to 19-Jun-2021,"$3,918,645.50"
59606954992,CN3534165-A4,Services Australia,Temporary personnel services,18-Jul-2018 to 30-Jun-2021,"$2,590,557.15"
59606954992,CN3697828,Australian Securities and Investments Commission,Software maintenance and support,19-Jun-2020 to 30-Jun-2021,"$284,318.99"
59606954992,CN3697719,Australian Securities and Investments Commission,Software maintenance and support,15-Jun-2020 to 25-Jun-2021,"$185,405.00"
59606954992,CN3595419-A1,Australian Transaction Reports and Analysis Centre,Computer hardware maintenance or support,21-May-2019 to 20-May-2022,"$231,786.50"
59606954992,CN3694059,Austrade,Management advisory services,24-Jun-2020 to 30-Jun-2022,"$703,532.63"
59606954992,CN3631345-A3,Department of Parliamentary Services,Components for information technology or broadcasting or telecommunications,24-Sep-2019 to 30-Jun-2021,"$636,436.46"
59606954992,CN3692360,Australian Securities and Investments Commission,Software maintenance and support,2-Jun-2020 to 2-Jun-2021,"$89,969.00"
59606954992,CN3678443-A1,Australian Bureau of Statistics,Software maintenance and support,30-Apr-2020 to 29-Apr-2022,"$527,305.54"
59606954992,CN3643757-A1,Department of Finance,Computer services,20-Nov-2019 to 31-Dec-2020,"$379,519.00"
59606954992,CN3687156,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Jun-2021,"$231,924.00"
59606954992,CN3686358,"Department of Education, Skills and Employment",Computer Equipment and Accessories,29-May-2020 to 31-May-2023,"$66,561.13"
59606954992,CN3685561,"Department of Education, Skills and Employment",Computer Equipment and Accessories,28-May-2020 to 31-May-2023,"$51,751.80"
59606954992,CN3685555,"Department of Education, Skills and Employment",Computer Equipment and Accessories,29-May-2020 to 31-May-2023,"$701,254.47"
59606954992,CN3684638,IP Australia,Software maintenance and support,7-Jun-2020 to 6-Jun-2021,"$77,061.74"
59606954992,CN3684184,Department of Defence,Computer services,25-May-2020 to 29-Jun-2020,"$386,699.50"
59606954992,CN3683052,Department of Defence,Computer Equipment and Accessories,19-May-2020 to 15-May-2021,"$10,472.00"
59606954992,CN3680073,Department of Defence,Computer Equipment and Accessories,11-May-2020 to 15-May-2020,"$21,827.30"
59606954992,CN3679306,Department of Parliamentary Services,Software,6-May-2020 to 12-Apr-2022,"$314,691.03"
59606954992,CN3677655,Geoscience Australia,Computer hardware maintenance or support,24-Apr-2020 to 30-Apr-2021,"$95,243.50"
59606954992,CN3651476-A1,"Department of Agriculture, Water and the Environment",Information technology consultation services,2-Dec-2019 to 6-Jan-2021,"$756,351.20"
59606954992,CN3676414,"Department of Education, Skills and Employment",Computer Equipment and Accessories,23-Apr-2020 to 30-Apr-2023,"$93,918.28"
59606954992,CN3676261,Department of Foreign Affairs and Trade,Hardware,27-May-2020 to 26-May-2021,"$106,488.80"
59606954992,CN3489543-A2,Department of Parliamentary Services,Computer services,12-Dec-2017 to 30-Jun-2019,"$168,424.96"
59606954992,CN3582253-A1,Australian Transaction Reports and Analysis Centre,Software,4-Apr-2019 to 3-Apr-2021,"$198,319.43"
59606954992,CN3669038,Department of Defence,Computer services,30-Mar-2020 to 29-May-2020,"$103,834.50"
59606954992,CN3668500,Australian Taxation Office,Management advisory services,18-Mar-2020 to 26-Feb-2021,"$113,960.00"
59606954992,CN3665612,Department of Foreign Affairs and Trade,Computer services,3-Mar-2020 to 2-Mar-2021,"$318,720.00"
59606954992,CN3664923,Department of Defence,Information technology consultation services,2-Mar-2020 to 1-Mar-2021,"$387,200.00"
59606954992,CN3623859-A1,"Department of Education, Skills and Employment",Computer services,26-Aug-2019 to 30-Jun-2020,"$70,474.60"
59606954992,CN3607611-A1,Department of the Prime Minister and Cabinet,Business administration services,24-May-2019 to 23-Aug-2020,"$272,019.00"
59606954992,CN3657089,Comcare,Computer services,24-Feb-2019 to 23-Feb-2021,"$602,157.60"
59606954992,CN3650870,"Department of Education, Skills and Employment",Computer Equipment and Accessories,2-Jan-2020 to 30-Jun-2021,"$156,407.77"
59606954992,CN3648951,Geoscience Australia,Software maintenance and support,17-Dec-2019 to 8-Jan-2021,"$204,519.70"
59606954992,CN3626855-A1,Department of Foreign Affairs and Trade,Software,2-Sep-2019 to 1-Sep-2020,"$203,043.50"
59606954992,CN3648390,"Department of Education, Skills and Employment",Computer Equipment and Accessories,16-Dec-2019 to 31-Dec-2022,"$300,071.78"
59606954992,CN3647469,Australian Criminal Intelligence Commission,Software,1-Dec-2019 to 30-Nov-2022,"$235,800.40"
59606954992,CN3647391,Australian Signals Directorate,Software,18-Dec-2019 to 17-Dec-2020,"$169,807.73"
59606954992,CN3645717,Department of the Treasury,Computer hardware maintenance or support,3-Dec-2019 to 30-Jun-2020,"$152,405.00"
59606954992,CN3645317,Services Australia,Computer services,28-Nov-2019 to 26-Nov-2020,"$471,900.00"
59606954992,CN3640811,Department of Parliamentary Services,Temporary personnel services,20-Nov-2019 to 10-Nov-2020,"$132,000.00"
59606954992,CN3637952,"Department of Education, Skills and Employment",Computer Equipment and Accessories,30-Oct-2019 to 30-Oct-2022,"$285,199.22"
59606954992,CN3637144,Department of Health,Information technology consultation services,21-Oct-2019 to 20-Mar-2020,"$159,852.00"
59606954992,CN3550363-A1,Bureau of Meteorology,Software maintenance and support,25-Oct-2018 to 30-Sep-2020,"$1,807,629.65"
59606954992,CN3632784,Department of Foreign Affairs and Trade,Power sources,30-Sep-2019 to 23-Oct-2019,"$26,574.71"
59606954992,CN3628891,Department of the Treasury,Electronic hardware and component parts and accessories,23-Sep-2019 to 31-Oct-2019,"$173,308.26"
59606954992,CN3627178,"Department of Agriculture, Water and the Environment",Software,22-Jul-2019 to 22-Aug-2020,"$2,464,000.00"
59606954992,CN3537442-A2,Department of Foreign Affairs and Trade,Computer services,4-Sep-2018 to 2-Mar-2020,"$525,888.00"
59606954992,CN3623120,Australian Bureau of Statistics,Software maintenance and support,2-Oct-2019 to 1-Oct-2020,"$62,615.37"
59606954992,CN3619211,Department of Finance,Computer hardware maintenance or support,3-Jul-2019 to 30-Nov-2019,"$55,000.00"
59606954992,CN3618279,Services Australia,Computer hardware maintenance or support,26-Jul-2019 to 31-Jul-2019,"$223,072.47"
59606954992,CN3536403-A1,Department of Social Services,Software,3-Sep-2018 to 2-Sep-2020,"$181,340.14"
59606954992,CN3613592,Department of Finance,Computer Equipment and Accessories,1-Jul-2019 to 31-Dec-2019,"$180,000.00"
59606954992,CN3609232,Department of Agriculture,Business administration services,2-Jul-2019 to 26-Jul-2019,"$79,703.40"
59606954992,CN3608547,Department of Foreign Affairs and Trade,Components for information technology or broadcasting or telecommunications,1-Jul-2019 to 30-Jun-2022,"$11,881.30"
59606954992,CN3531937-A1,Australian Transaction Reports and Analysis Centre,Software maintenance and support,1-Jul-2018 to 14-Jul-2021,"$262,496.54"
59606954992,CN3604634,Bureau of Meteorology,Software,31-May-2019 to 30-Jun-2020,"$634,920.00"
59606954992,CN3560412-A2,Department of Parliamentary Services,Temporary personnel services,10-Dec-2018 to 31-Dec-2019,"$409,200.00"
59606954992,CN3585079-A1,IP Australia,Temporary personnel services,8-Apr-2019 to 10-Oct-2019,"$160,380.00"
59606954992,CN3605004,Department of Defence,Computer Equipment and Accessories,27-Jun-2019 to 15-May-2020,"$361,515.00"
59606954992,CN3603917,"Department of Education, Skills and Employment",Software,25-Jun-2019 to 26-Jun-2020,"$375,211.28"
59606954992,CN3600875,Department of Social Services,Computer services,1-Jul-2019 to 30-Jun-2020,"$311,256.00"
59606954992,CN3603169,Australian Securities and Investments Commission,Software maintenance and support,13-Jun-2019 to 30-Jun-2020,"$159,670.50"
59606954992,CN3623978,Department of Health,Temporary personnel services,1-Jul-2019 to 30-Jun-2020,"$221,760.00"
59606954992,CN3600714,Department of Parliamentary Services,Software maintenance and support,13-Jun-2019 to 12-Jun-2024,"$107,183.00"
59606954992,CN3578494-A1,Department of Finance,Computer Equipment and Accessories,14-Mar-2019 to 31-Mar-2024,"$268,715.82"
59606954992,CN3598384,Bureau of Meteorology,Computer hardware maintenance or support,29-May-2019 to 28-Jun-2019,"$189,393.83"
59606954992,CN3598605,Department of Defence,Computer Equipment and Accessories,3-Jun-2019 to 15-May-2020,"$79,233.00"
59606954992,CN3597330,"Department of Education, Skills and Employment",Computer Equipment and Accessories,3-Jun-2019 to 30-Jun-2022,"$48,174.16"
59606954992,CN3596721,Department of Defence,Business administration services,3-Jun-2019 to 20-Dec-2019,"$106,177.50"
59606954992,CN3591060,Department of Foreign Affairs and Trade,Developmental and professional teaching aids and materials and accessories and supplies,29-Apr-2019 to 28-Apr-2020,"$80,000.00"
59606954992,CN3589895,Department of Finance,Computer Equipment and Accessories,30-Apr-2019 to 30-Jun-2019,"$83,388.19"
59606954992,CN3587632,"Department of Education, Skills and Employment",Computer services,26-Apr-2019 to 30-Apr-2022,"$294,935.30"
59606954992,CN3584890,"Department of Education, Skills and Employment",Computer Equipment and Accessories,6-May-2019 to 5-May-2022,"$13,859.45"
59606954992,CN3582976,"Department of Education, Skills and Employment",Software maintenance and support,1-Apr-2019 to 31-Mar-2020,"$135,381.64"
59606954992,CN3581086,"Department of Infrastructure, Transport, Regional Development and Communications",Components for information technology or broadcasting or telecommunications,18-Mar-2019 to 30-Jun-2019,"$67,760.00"
59606954992,CN3578879,Department of Foreign Affairs and Trade,Software,1-Mar-2019 to 28-Feb-2022,"$183,891.16"
59606954992,CN3578145,Department of Social Services,Computer services,25-Mar-2019 to 24-Oct-2019,"$182,952.00"
59606954992,CN3574974,Department of Agriculture,Temporary personnel services,5-Mar-2019 to 30-Aug-2019,"$44,000.00"
59606954992,CN3569129,Department of Agriculture,Temporary personnel services,5-Feb-2019 to 30-Jun-2019,"$46,690.00"
59606954992,CN3568770,Australian Taxation Office,Property management services,15-Nov-2018 to 14-Nov-2019,"$200,000.00"
59606954992,CN3567018,Department of Foreign Affairs and Trade,Hardware,18-Dec-2018 to 18-Dec-2019,"$12,304.60"
59606954992,CN3566455,Department of Foreign Affairs and Trade,Components for information technology or broadcasting or telecommunications,25-Oct-2018 to 24-Oct-2021,"$1,747,928.17"
59606954992,CN3565576,Services Australia,Computer hardware maintenance or support,12-Dec-2018 to 30-Jun-2019,"$85,205.01"
59606954992,CN3561049,Department of Foreign Affairs and Trade,Computer Equipment and Accessories,18-Dec-2018 to 18-Mar-2019,"$26,700.76"
59606954992,CN3559508,Department of Foreign Affairs and Trade,Computer Equipment and Accessories,13-Dec-2018 to 12-Dec-2019,"$21,502.80"
59606954992,CN3559330,"Department of Education, Skills and Employment",Computer Equipment and Accessories,12-Dec-2018 to 31-Dec-2021,"$51,019.67"
59606954992,CN3556847,Department of Foreign Affairs and Trade,Hardware,28-Nov-2018 to 30-Jan-2019,"$64,799.75"
59606954992,CN3552960,Australian Bureau of Statistics,Application implementation services,16-Nov-2018 to 28-Feb-2019,"$55,000.00"
59606954992,CN3552741,Department of Home Affairs,Computer services,9-Oct-2018 to 30-Jun-2019,"$151,800.00"
59606954992,CN3552038,Bureau of Meteorology,Computer Equipment and Accessories,29-Oct-2018 to 29-Dec-2018,"$111,614.69"
59606954992,CN3550512,IP Australia,Temporary personnel services,12-Nov-2018 to 10-May-2019,"$99,484.00"
59606954992,CN3549427,Department of Foreign Affairs and Trade,Components for information technology or broadcasting or telecommunications,31-Oct-2018 to 29-Mar-2019,"$26,312.00"
59606954992,CN3547537,"Department of Education, Skills and Employment",Computer Equipment and Accessories,22-Oct-2018 to 30-Oct-2021,"$317,669.39"
59606954992,CN3546702,"Department of Education, Skills and Employment",Software maintenance and support,18-Oct-2018 to 19-Oct-2021,"$69,841.46"
59606954992,CN3543179,Australian Bureau of Statistics,Software,2-Oct-2018 to 30-Dec-2018,"$196,504.00"
59606954992,CN3542380,"Department of Education, Skills and Employment",Network security equipment,26-Oct-2018 to 25-Oct-2021,"$19,087.15"
59606954992,CN3540722,"Department of Education, Skills and Employment",Computer Equipment and Accessories,13-Sep-2018 to 30-Sep-2021,"$98,093.12"
59606954992,CN3539705,"Department of Employment, Skills, Small and Family Business",Computer Equipment and Accessories,11-Sep-2018 to 31-Oct-2019,"$10,732.50"
59606954992,CN3534269,Department of Health,Temporary personnel services,20-Aug-2018 to 30-Jun-2019,"$196,350.00"
59606954992,CN3533892,Department of Foreign Affairs and Trade,Computer Equipment and Accessories,16-Aug-2018 to 24-Aug-2018,"$110,880.00"
59606954992,CN3494214-A2,Department of Agriculture,Business administration services,9-Apr-2018 to 6-Nov-2018,"$225,000.00"
59606954992,CN3532804,Department of Parliamentary Services,Software as a Service (SaaS - Cloud),31-Jul-2018 to 31-Jul-2021,"$99,000.00"
59606954992,CN3432579-A2,Department of Defence,Computer servers,1-Jun-2017 to 30-Jun-2018,"$648,707.80"
59606954992,CN3416362-A1,Department of Defence,Business administration services,3-Apr-2017 to 30-Jun-2018,"$639,111.00"
59606954992,CN3521330,"Department of Employment, Skills, Small and Family Business",Data Voice or Multimedia Network Equipment or Platforms and Accessories,27-Jul-2018 to 26-Jul-2019,"$20,281.36"
59606954992,CN3515025,National Museum of Australia,Computer servers,19-Jun-2018 to 18-Aug-2018,"$956,131.33"
59606954992,CN3454360-A1,IP Australia,Personnel recruitment,1-Sep-2017 to 30-Sep-2018,"$188,944.00"
59606954992,CN3511005,"Department of Education, Skills and Employment",Computer servers,29-Jun-2018 to 28-Jun-2021,"$205,990.30"
59606954992,CN3506058,"Department of Employment, Skills, Small and Family Business",Information technology consultation services,1-May-2018 to 30-Jun-2018,"$60,000.00"
59606954992,CN3506052,"Department of Education, Skills and Employment",Computer Equipment and Accessories,9-May-2018 to 31-May-2021,"$58,035.35"
59606954992,CN3503987,"Department of Employment, Skills, Small and Family Business",Computer Equipment and Accessories,16-May-2018 to 31-May-2019,"$59,429.92"
59606954992,CN3503510,"Department of Employment, Skills, Small and Family Business",Software maintenance and support,1-Jun-2018 to 31-May-2019,"$10,091.40"
59606954992,CN3500519,Australian Bureau of Statistics,Computer services,30-Apr-2018 to 30-Jun-2018,"$17,545.00"
59606954992,CN3501842,Australian Bureau of Statistics,Computer services,3-May-2018 to 30-Jun-2018,"$66,550.00"
59606954992,CN3498352,"Department of Employment, Skills, Small and Family Business",Computer servers,17-Apr-2018 to 31-May-2019,"$21,644.26"
59606954992,CN3497575,"Department of Infrastructure, Transport, Regional Development and Communications",Components for information technology or broadcasting or telecommunications,23-Apr-2018 to 29-Jun-2018,"$52,734.00"
59606954992,CN3497113,Australian Bureau of Statistics,Information technology consultation services,10-Apr-2018 to 30-Jun-2018,"$16,335.00"
59606954992,CN3489567,Department of Parliamentary Services,Components for information technology or broadcasting or telecommunications,15-Feb-2018 to 15-Feb-2021,"$280,246.59"
59606954992,CN3484247,Department of Foreign Affairs and Trade,Computer Equipment and Accessories,25-Jan-2018 to 30-Jun-2019,"$559,517.32"
59606954992,CN3483849,Department of Home Affairs,Camera accessories,31-Jan-2018 to 30-Jun-2018,"$151,140.00"
59606954992,CN3481904,Department of Agriculture,Project management,29-Jan-2018 to 30-Jun-2018,"$138,000.00"
59606954992,CN3473302,Department of Home Affairs,Camera accessories,29-Nov-2017 to 30-Jun-2021,"$305,745.00"
59606954992,CN3466975,Department of Defence,Computer Equipment and Accessories,24-Oct-2017 to 30-May-2018,"$417,780.00"
59606954992,CN3345464-A2,Department of Foreign Affairs and Trade,Computer Equipment and Accessories,26-May-2016 to 26-May-2019,"$345,169.00"
59606954992,CN3464111,Australian Bureau of Statistics,Information services,20-Oct-2017 to 30-Jun-2018,"$120,032.00"
59606954992,CN3457342,Department of Defence,Computer Equipment and Accessories,15-Aug-2017 to 30-Jun-2018,"$109,898.10"
59606954992,CN3453581,Australian Federal Police,Computer Equipment and Accessories,25-Aug-2017 to 20-Sep-2022,"$148,863.22"
59606954992,CN3452182,Department of Parliamentary Services,Components for information technology or broadcasting or telecommunications,24-Aug-2017 to 30-Jun-2018,"$163,659.74"
59606954992,CN3402912-A2,IP Australia,Temporary personnel services,3-Jan-2017 to 30-Jun-2017,"$151,086.65"
59606954992,CN3449172,Australian Bureau of Statistics,Software maintenance and support,6-Jun-2017 to 5-Jun-2018,"$170,372.03"
59606954992,CN3446959,Services Australia,Computer services,12-Jul-2017 to 11-Jul-2018,"$305,518.88"
59606954992,CN3400702-A1,Australian Federal Police,Software or hardware engineering,9-Jan-2017 to 30-Jun-2018,"$431,200.00"
59606954992,CN3437139,"Department of Infrastructure, Transport, Regional Development and Communications",Components for information technology or broadcasting or telecommunications,8-May-2017 to 30-Jun-2017,"$64,999.00"
59606954992,CN3433512,Department of Health,Health programs,22-Jun-2017 to 28-Aug-2017,"$198,000.00"
59606954992,CN3429561,Australian Federal Police,Computer Equipment and Accessories,22-May-2017 to 14-Jun-2022,"$238,608.99"
59606954992,CN3428360,Department of Defence,Computer Equipment and Accessories,9-May-2017 to 30-Jun-2017,"$81,085.40"
59606954992,CN3427328,Australian Federal Police,Computer servers,30-May-2017 to 29-May-2018,"$128,185.64"
59606954992,CN3416589,Department of Defence,Computer Equipment and Accessories,5-Apr-2017 to 14-Jun-2017,"$40,711.00"
59606954992,CN3411964,Department of Defence,Computer Equipment and Accessories,14-Mar-2017 to 30-Jun-2017,"$78,658.80"
59606954992,CN3408925,Department of Defence,Computer Equipment and Accessories,27-Feb-2017 to 30-Jun-2017,"$10,395.00"
59606954992,CN3402964,IP Australia,Temporary personnel services,9-Jan-2017 to 23-Jan-2017,"$25,300.00"
59606954992,CN3402134,Digital Transformation Agency,Management information systems MIS,31-Jan-2017 to 30-Jan-2018,"$120,000.00"
59606954992,CN3399847,Office of National Intelligence,Computer Equipment and Accessories,23-Jan-2017 to 22-Jan-2020,"$483,791.00"
59606954992,CN3400733,Department of Foreign Affairs and Trade,Camera accessories,23-Jan-2017 to 23-Apr-2017,"$25,102.00"
59606954992,CN3400724,Australian Federal Police,Data Voice or Multimedia Network Equipment or Platforms and Accessories,22-Dec-2016 to 15-Feb-2022,"$70,015.00"
59606954992,CN3389285,Australian Communications and Media Authority,Computer services,9-Nov-2016 to 9-Dec-2016,"$12,969.00"
59606954992,CN3385111,IP Australia,Software maintenance and support,24-Oct-2016 to 24-Dec-2016,"$12,650.00"
59606954992,CN3380282,IP Australia,Business administration services,29-Sep-2016 to 31-Dec-2016,"$44,636.90"
59606954992,CN3377849,Department of Foreign Affairs and Trade,Computer servers,14-Sep-2016 to 14-Sep-2021,"$74,118.00"
59606954992,CN3377797,Department of Defence,Computer Equipment and Accessories,2-Sep-2016 to 30-Jun-2017,"$163,900.00"
59606954992,CN3375817,Department of Defence,Computer accessories,1-Sep-2016 to 30-Sep-2016,"$17,873.35"
59606954992,CN3374302,Department of Defence,Computer Equipment and Accessories,22-Aug-2016 to 30-Jun-2017,"$20,553.50"
59606954992,CN3374303,Department of Defence,Computer Equipment and Accessories,22-Aug-2016 to 30-Jun-2017,"$20,553.50"
59606954992,CN3372927,Department of Defence,Computer Equipment and Accessories,26-Jul-2016 to 30-Jun-2017,"$11,138.60"
59606954992,CN3370213,Department of Defence,Computer Equipment and Accessories,2-Aug-2016 to 30-Jun-2017,"$17,600.00"
59606954992,CN3370208,Department of Defence,Computer Equipment and Accessories,20-Jul-2016 to 22-Aug-2016,"$33,935.00"
59606954992,CN3365753,Department of Defence,Computer Equipment and Accessories,24-Jun-2016 to 29-Jul-2016,"$102,976.50"
59606954992,CN3365538,Department of Defence,Computer Equipment and Accessories,23-Jun-2016 to 29-Jul-2016,"$153,671.10"
59606954992,CN3339672-A1,Department of Defence,Computer Equipment and Accessories,4-May-2016 to 29-Jul-2016,"$117,316.10"
59606954992,CN3352272,Clean Energy Regulator,Information technology consultation services,31-May-2016 to 30-Jun-2016,"$104,500.00"
59606954992,CN3345288-A1,Department of Foreign Affairs and Trade,Enhanced telecommunications services,24-May-2016 to 22-May-2019,"$242,753.50"
59606954992,CN3341881,Department of Defence,Computer Equipment and Accessories,4-May-2016 to 30-May-2016,"$610,500.00"
59606954992,CN3341865,Department of Defence,Computer Equipment and Accessories,5-May-2016 to 30-May-2016,"$195,294.00"
59606954992,CN3329340,Office of National Intelligence,Components for information technology or broadcasting or telecommunications,23-Mar-2016 to 22-Mar-2019,"$237,339.30"
59606954992,CN3329043,Office of National Intelligence,Phone and video conference equipment and hardware and controllers,22-Mar-2016 to 21-Mar-2019,"$219,994.50"
59606954992,CN3325617,Department of Defence,Computer Equipment and Accessories,22-Feb-2016 to 4-Apr-2016,"$114,372.50"
59606954992,CN3314090,Department of Defence,Computer Equipment and Accessories,22-Dec-2015 to 1-Feb-2016,"$115,860.80"
59606954992,CN3304353,IP Australia,Business administration services,9-Nov-2015 to 24-Dec-2015,"$16,500.00"
59606954992,CN3298259,Department of Defence,Computer Equipment and Accessories,2-Oct-2015 to 31-Aug-2018,"$1,369,500.00"
99624288777,CN3667644,"Department of Industry, Science, Energy and Resources",Software maintenance and support,23-Mar-2020 to 22-Mar-2023,"$142,777.88"
99624288777,CN3657472,"Department of Industry, Science, Energy and Resources",Audio and visual presentation and composing equipment,16-Jan-2020 to 16-Jan-2021,"$91,455.35"
99624288777,CN3644002,"Department of Industry, Science, Energy and Resources",Computer hardware maintenance or support,26-Nov-2019 to 25-Nov-2020,"$91,465.18"
77109570863,CN3715036-A1,Australian Federal Police,Building construction and support and maintenance and repair services,25-Aug-2020 to 8-Dec-2021,"$2,780,093.80"
77109570863,CN3724543,Department of Defence,Construction and maintenance support equipment,7-Oct-2020 to 21-Dec-2020,"$30,875.35"
77109570863,CN3631350-A1,Department of Parliamentary Services,General building and office cleaning and maintenance services,11-Sep-2019 to 11-Mar-2021,"$432,214.29"
77109570863,CN3651017-A3,Department of Parliamentary Services,Construction and maintenance support equipment,17-Dec-2019 to 17-Dec-2020,"$1,508,005.59"
77109570863,CN3721705,Department of Defence,Building construction and support and maintenance and repair services,28-Sep-2020 to 20-Jan-2021,"$731,106.85"
77109570863,CN3690066-A4,Department of Parliamentary Services,Building construction and support and maintenance and repair services,7-May-2020 to 7-Jun-2027,"$1,126,297.65"
77109570863,CN3717221,Department of Health,General building construction,11-Sep-2020 to 14-Aug-2021,"$24,687.00"
77109570863,CN3712599,Department of Defence,Building construction and support and maintenance and repair services,20-Aug-2020 to 21-Dec-2020,"$87,972.50"
77109570863,CN3674358-A1,National Capital Authority,Building construction and support and maintenance and repair services,1-Apr-2020 to 30-Nov-2021,"$3,143,852.61"
77109570863,CN3694913,"Department of Infrastructure, Transport, Regional Development and Communications",Carpentry,25-May-2020 to 30-Jun-2020,"$99,904.20"
77109570863,CN3694131,Department of Defence,Building construction and support and maintenance and repair services,24-Jun-2020 to 29-Jul-2020,"$56,408.00"
77109570863,CN3680723,Office of the Official Secretary to the Governor-General,General building construction,6-Apr-2020 to 30-Nov-2020,"$87,972.50"
77109570863,CN3681388,Department of the Treasury,Building construction and support and maintenance and repair services,15-May-2020 to 30-Jun-2020,"$21,709.05"
77109570863,CN3669207,Australian National Audit Office,General building and office cleaning and maintenance services,25-Feb-2020 to 6-Mar-2020,"$90,000.00"
77109570863,CN3658363,Department of the Treasury,General building construction,27-Jan-2020 to 30-Jun-2022,"$2,913,206.33"
77109570863,CN3641480-A1,Australian National Audit Office,Building support services,9-Aug-2019 to 10-Dec-2021,"$605,605.00"
77109570863,CN3610484,Department of Veterans' Affairs,Building construction and support and maintenance and repair services,7-Mar-2019 to 28-Jun-2019,"$50,000.00"
77109570863,CN3579541-A1,Office of the Official Secretary to the Governor-General,General building construction,18-Mar-2019 to 21-Jun-2019,"$82,016.88"
77109570863,CN3609124,Office of the Official Secretary to the Governor-General,Building construction and support and maintenance and repair services,10-Jun-2019 to 2-Aug-2019,"$93,464.80"
77109570863,CN3582696-A1,Department of the Treasury,General building construction,4-Mar-2019 to 9-Aug-2019,"$4,417,176.22"
77109570863,CN3520020-A1,CSIRO,General building construction,9-Apr-2018 to 5-Aug-2019,"$2,783,699.60"
77109570863,CN3577782,Department of Veterans' Affairs,Building construction and support and maintenance and repair services,7-Mar-2019 to 28-Jun-2019,"$750,000.00"
77109570863,CN3576252,Australian National Audit Office,Building construction and support and maintenance and repair services,24-Sep-2018 to 21-Dec-2018,"$48,642.01"
77109570863,CN3497779-A2,National Capital Authority,General building construction,16-Apr-2018 to 30-Aug-2019,"$2,580,212.80"
77109570863,CN3548394,Department of Veterans' Affairs,Building construction and support and maintenance and repair services,21-Aug-2018 to 2-Nov-2018,"$244,114.04"
77109570863,CN3545444,Australian National Audit Office,Building construction and support and maintenance and repair services,24-Sep-2018 to 21-Dec-2018,"$170,588.00"
77109570863,CN3466160-A1,Department of Parliamentary Services,Art,17-Aug-2017 to 30-Jun-2018,"$370,194.17"
77109570863,CN3491431,Department of Parliamentary Services,Roads and landscape,15-Mar-2018 to 31-Mar-2018,"$18,217.93"
77109570863,CN3464370,Office of the Official Secretary to the Governor-General,Building construction and support and maintenance and repair services,20-Oct-2017 to 30-Jun-2019,"$512,289.80"
77109570863,CN3440463-A1,Department of Agriculture,General building construction,13-Jun-2017 to 30-Jun-2017,"$86,746.00"
